1183,divvy_station,2022-03-25 01:45:08.497063,0,0,0,0,0,0,0,0,9,3,16,21,0,0,0,0
1997,divvy_station,2022-04-27 23:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,6,12,17
933,divvy_station,2022-03-14 15:45:08.497063,0,0,0,0,0,0,0,0,9,0,27,7,0,0,0,0
1294,divvy_station,2022-03-29 16:45:08.497063,0,0,0,0,0,0,0,0,9,4,24,9,0,0,0,0
1016,divvy_station,2022-03-18 02:45:08.497063,0,0,0,0,0,0,0,0,9,1,28,10,0,0,0,0
764,divvy_station,2022-03-07 14:45:08.497063,0,0,0,0,9,5,4,19,0,0,0,0,0,0,0,0
1977,divvy_station,2022-04-27 03:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,17
59,divvy_station,2022-02-06 05:45:08.497063,9,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0
88,divvy_station,2022-02-07 10:45:08.497063,9,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0
1879,divvy_station,2022-04-23 01:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,4,24,22
143,divvy_station,2022-02-09 17:45:08.497063,9,2,8,18,0,0,0,0,0,0,0,0,0,0,0,0
134,divvy_station,2022-02-09 08:45:08.497063,9,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0
1905,divvy_station,2022-04-24 03:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,2
101,divvy_station,2022-02-07 23:45:08.497063,9,1,28,9,0,0,0,0,0,0,0,0,0,0,0,0
1095,divvy_station,2022-03-21 09:45:08.497063,0,0,0,0,0,0,0,0,9,2,22,12,0,0,0,0
1004,divvy_station,2022-03-17 14:45:08.497063,0,0,0,0,0,0,0,0,9,1,21,20,0,0,0,0
179,divvy_station,2022-02-11 05:45:08.497063,9,2,29,12,0,0,0,0,0,0,0,0,0,0,0,0
1526,divvy_station,2022-04-08 08:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,6
1919,divvy_station,2022-04-24 17:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,19
1489,divvy_station,2022-04-06 19:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,10
1797,divvy_station,2022-04-19 15:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,30,19
1347,divvy_station,2022-03-31 21:45:08.497063,0,0,0,0,0,0,0,0,9,5,11,21,0,0,0,0
1240,divvy_station,2022-03-27 10:45:08.497063,0,0,0,0,0,0,0,0,9,4,3,18,0,0,0,0
986,divvy_station,2022-03-16 20:45:08.497063,0,0,0,0,0,0,0,0,9,1,14,21,0,0,0,0
368,divvy_station,2022-02-19 02:45:08.497063,9,5,25,7,0,0,0,0,0,0,0,0,0,0,0,0
313,divvy_station,2022-02-16 19:45:08.497063,9,4,17,23,0,0,0,0,0,0,0,0,0,0,0,0
1709,divvy_station,2022-04-15 23:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,29,21
1740,divvy_station,2022-04-17 06:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,19
541,divvy_station,2022-02-26 07:45:08.497063,0,0,0,0,9,1,21,20,0,0,0,0,0,0,0,0
1119,divvy_station,2022-03-22 09:45:08.497063,0,0,0,0,0,0,0,0,9,2,29,16,0,0,0,0
1987,divvy_station,2022-04-27 13:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,6,12,6
1075,divvy_station,2022-03-20 13:45:08.497063,0,0,0,0,0,0,0,0,9,2,15,9,0,0,0,0
1335,divvy_station,2022-03-31 09:45:08.497063,0,0,0,0,0,0,0,0,9,5,11,8,0,0,0,0
1701,divvy_station,2022-04-15 15:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,29,13
577,divvy_station,2022-02-27 19:45:08.497063,0,0,0,0,9,2,8,5,0,0,0,0,0,0,0,0
411,divvy_station,2022-02-20 21:45:08.497063,9,6,19,17,0,0,0,0,0,0,0,0,0,0,0,0
1963,divvy_station,2022-04-26 13:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,1
1926,divvy_station,2022-04-25 00:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,18,2
840,divvy_station,2022-03-10 18:45:08.497063,0,0,0,0,9,6,19,3,0,0,0,0,0,0,0,0
902,divvy_station,2022-03-13 08:45:08.497063,0,0,0,0,0,0,0,0,9,0,13,17,0,0,0,0
1644,divvy_station,2022-04-13 06:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,8
55,divvy_station,2022-02-06 01:45:08.497063,9,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0
1117,divvy_station,2022-03-22 07:45:08.497063,0,0,0,0,0,0,0,0,9,2,29,14,0,0,0,0
6,divvy_station,2022-02-04 00:45:08.497063,9,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0
659,divvy_station,2022-03-03 05:45:08.497063,0,0,0,0,9,3,23,8,0,0,0,0,0,0,0,0
1242,divvy_station,2022-03-27 12:45:08.497063,0,0,0,0,0,0,0,0,9,4,3,20,0,0,0,0
1375,divvy_station,2022-04-02 01:45:08.497063,0,0,0,0,0,0,0,0,9,5,25,7,0,0,0,0
367,divvy_station,2022-02-19 01:45:08.497063,9,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0
28,divvy_station,2022-02-04 22:45:08.497063,9,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0
292,divvy_station,2022-02-15 22:45:08.497063,9,4,10,18,0,0,0,0,0,0,0,0,0,0,0,0
739,divvy_station,2022-03-06 13:45:08.497063,0,0,0,0,9,4,24,10,0,0,0,0,0,0,0,0
1752,divvy_station,2022-04-17 18:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,16,11
106,divvy_station,2022-02-08 04:45:08.497063,9,1,28,14,0,0,0,0,0,0,0,0,0,0,0,0
989,divvy_station,2022-03-16 23:45:08.497063,0,0,0,0,0,0,0,0,9,1,21,1,0,0,0,0
1559,divvy_station,2022-04-09 17:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,8
1485,divvy_station,2022-04-06 15:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,4
1611,divvy_station,2022-04-11 21:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,28,10
698,divvy_station,2022-03-04 20:45:08.497063,0,0,0,0,9,4,3,13,0,0,0,0,0,0,0,0
446,divvy_station,2022-02-22 08:45:08.497063,0,0,0,0,9,0,13,9,0,0,0,0,0,0,0,0
1620,divvy_station,2022-04-12 06:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,28,19
1342,divvy_station,2022-03-31 16:45:08.497063,0,0,0,0,0,0,0,0,9,5,11,15,0,0,0,0
216,divvy_station,2022-02-12 18:45:08.497063,9,3,9,19,0,0,0,0,0,0,0,0,0,0,0,0
280,divvy_station,2022-02-15 10:45:08.497063,9,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0
1544,divvy_station,2022-04-09 02:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,9
1271,divvy_station,2022-03-28 17:45:08.497063,0,0,0,0,0,0,0,0,9,4,17,8,0,0,0,0
1679,divvy_station,2022-04-14 17:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,22,7
780,divvy_station,2022-03-08 06:45:08.497063,0,0,0,0,9,5,11,22,0,0,0,0,0,0,0,0
1429,divvy_station,2022-04-04 07:45:08.497063,0,0,0,0,0,0,0,0,9,6,12,16,0,0,0,0
1633,divvy_station,2022-04-12 19:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,14
508,divvy_station,2022-02-24 22:45:08.497063,0,0,0,0,9,1,7,19,0,0,0,0,0,0,0,0
1436,divvy_station,2022-04-04 14:45:08.497063,0,0,0,0,0,0,0,0,9,6,12,23,0,0,0,0
1524,divvy_station,2022-04-08 06:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,1
369,divvy_station,2022-02-19 03:45:08.497063,9,5,25,8,0,0,0,0,0,0,0,0,0,0,0,0
1888,divvy_station,2022-04-23 10:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,8
1567,divvy_station,2022-04-10 01:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,18
1530,divvy_station,2022-04-08 12:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,14
425,divvy_station,2022-02-21 11:45:08.497063,9,6,26,16,0,0,0,0,0,0,0,0,0,0,0,0
939,divvy_station,2022-03-14 21:45:08.497063,0,0,0,0,0,0,0,0,9,0,27,13,0,0,0,0
571,divvy_station,2022-02-27 13:45:08.497063,0,0,0,0,9,2,1,17,0,0,0,0,0,0,0,0
204,divvy_station,2022-02-12 06:45:08.497063,9,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0
195,divvy_station,2022-02-11 21:45:08.497063,9,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0
796,divvy_station,2022-03-08 22:45:08.497063,0,0,0,0,9,5,18,22,0,0,0,0,0,0,0,0
1017,divvy_station,2022-03-18 03:45:08.497063,0,0,0,0,0,0,0,0,9,1,28,11,0,0,0,0
58,divvy_station,2022-02-06 04:45:08.497063,9,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1175,divvy_station,2022-03-24 17:45:08.497063,0,0,0,0,0,0,0,0,9,3,16,13,0,0,0,0
1293,divvy_station,2022-03-29 15:45:08.497063,0,0,0,0,0,0,0,0,9,4,24,8,0,0,0,0
1470,divvy_station,2022-04-06 00:45:08.497063,0,0,0,0,0,0,0,0,9,6,26,13,0,0,0,0
1792,divvy_station,2022-04-19 10:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,30,14
1077,divvy_station,2022-03-20 15:45:08.497063,0,0,0,0,0,0,0,0,9,2,15,11,0,0,0,0
1377,divvy_station,2022-04-02 03:45:08.497063,0,0,0,0,0,0,0,0,9,5,25,9,0,0,0,0
1896,divvy_station,2022-04-23 18:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,17
1280,divvy_station,2022-03-29 02:45:08.497063,0,0,0,0,0,0,0,0,9,4,17,17,0,0,0,0
420,divvy_station,2022-02-21 06:45:08.497063,9,6,26,10,0,0,0,0,0,0,0,0,0,0,0,0
1583,divvy_station,2022-04-10 17:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,14,16
158,divvy_station,2022-02-10 08:45:08.497063,9,2,15,20,0,0,0,0,0,0,0,0,0,0,0,0
869,divvy_station,2022-03-11 23:45:08.497063,0,0,0,0,9,6,26,23,0,0,0,0,0,0,0,0
1843,divvy_station,2022-04-21 13:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,0
1769,divvy_station,2022-04-18 11:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,23,9
1477,divvy_station,2022-04-06 07:45:08.497063,0,0,0,0,0,0,0,0,9,6,26,20,0,0,0,0
1541,divvy_station,2022-04-08 23:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,2
334,divvy_station,2022-02-17 16:45:08.497063,9,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0
881,divvy_station,2022-03-12 11:45:08.497063,0,0,0,0,0,0,0,0,9,0,6,15,0,0,0,0
1217,divvy_station,2022-03-26 11:45:08.497063,0,0,0,0,0,0,0,0,9,3,30,16,0,0,0,0
1654,divvy_station,2022-04-13 16:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,20
438,divvy_station,2022-02-22 00:45:08.497063,0,0,0,0,9,0,6,17,0,0,0,0,0,0,0,0
806,divvy_station,2022-03-09 08:45:08.497063,0,0,0,0,9,5,25,18,0,0,0,0,0,0,0,0
1010,divvy_station,2022-03-17 20:45:08.497063,0,0,0,0,0,0,0,0,9,1,28,4,0,0,0,0
808,divvy_station,2022-03-09 10:45:08.497063,0,0,0,0,9,5,25,20,0,0,0,0,0,0,0,0
1412,divvy_station,2022-04-03 14:45:08.497063,0,0,0,0,0,0,0,0,9,6,5,22,0,0,0,0
1158,divvy_station,2022-03-24 00:45:08.497063,0,0,0,0,0,0,0,0,9,3,9,15,0,0,0,0
468,divvy_station,2022-02-23 06:45:08.497063,0,0,0,0,9,0,20,14,0,0,0,0,0,0,0,0
1044,divvy_station,2022-03-19 06:45:08.497063,0,0,0,0,0,0,0,0,9,2,1,18,0,0,0,0
1629,divvy_station,2022-04-12 15:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,9
538,divvy_station,2022-02-26 04:45:08.497063,0,0,0,0,9,1,21,17,0,0,0,0,0,0,0,0
1649,divvy_station,2022-04-13 11:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,15
1402,divvy_station,2022-04-03 04:45:08.497063,0,0,0,0,0,0,0,0,9,6,5,12,0,0,0,0
1140,divvy_station,2022-03-23 06:45:08.497063,0,0,0,0,0,0,0,0,9,3,2,17,0,0,0,0
337,divvy_station,2022-02-17 19:45:08.497063,9,5,4,17,0,0,0,0,0,0,0,0,0,0,0,0
878,divvy_station,2022-03-12 08:45:08.497063,0,0,0,0,0,0,0,0,9,0,6,12,0,0,0,0
1327,divvy_station,2022-03-31 01:45:08.497063,0,0,0,0,0,0,0,0,9,5,4,22,0,0,0,0
1585,divvy_station,2022-04-10 19:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,14,18
396,divvy_station,2022-02-20 06:45:08.497063,9,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
867,divvy_station,2022-03-11 21:45:08.497063,0,0,0,0,9,6,26,20,0,0,0,0,0,0,0,0
948,divvy_station,2022-03-15 06:45:08.497063,0,0,0,0,0,0,0,0,9,0,27,22,0,0,0,0
655,divvy_station,2022-03-03 01:45:08.497063,0,0,0,0,9,3,16,23,0,0,0,0,0,0,0,0
856,divvy_station,2022-03-11 10:45:08.497063,0,0,0,0,9,6,26,9,0,0,0,0,0,0,0,0
1022,divvy_station,2022-03-18 08:45:08.497063,0,0,0,0,0,0,0,0,9,1,28,16,0,0,0,0
1353,divvy_station,2022-04-01 03:45:08.497063,0,0,0,0,0,0,0,0,9,5,18,5,0,0,0,0
681,divvy_station,2022-03-04 03:45:08.497063,0,0,0,0,9,3,30,14,0,0,0,0,0,0,0,0
930,divvy_station,2022-03-14 12:45:08.497063,0,0,0,0,0,0,0,0,9,0,27,4,0,0,0,0
866,divvy_station,2022-03-11 20:45:08.497063,0,0,0,0,9,6,26,19,0,0,0,0,0,0,0,0
1162,divvy_station,2022-03-24 04:45:08.497063,0,0,0,0,0,0,0,0,9,3,9,19,0,0,0,0
1897,divvy_station,2022-04-23 19:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,18
1630,divvy_station,2022-04-12 16:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,10
461,divvy_station,2022-02-22 23:45:08.497063,0,0,0,0,9,0,20,7,0,0,0,0,0,0,0,0
1736,divvy_station,2022-04-17 02:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,15
1517,divvy_station,2022-04-07 23:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,17
580,divvy_station,2022-02-27 22:45:08.497063,0,0,0,0,9,2,8,19,0,0,0,0,0,0,0,0
1453,divvy_station,2022-04-05 07:45:08.497063,0,0,0,0,0,0,0,0,9,6,19,18,0,0,0,0
600,divvy_station,2022-02-28 18:45:08.497063,0,0,0,0,9,2,22,12,0,0,0,0,0,0,0,0
270,divvy_station,2022-02-15 00:45:08.497063,9,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0
1632,divvy_station,2022-04-12 18:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,12
1023,divvy_station,2022-03-18 09:45:08.497063,0,0,0,0,0,0,0,0,9,1,28,17,0,0,0,0
1741,divvy_station,2022-04-17 07:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,20
50,divvy_station,2022-02-05 20:45:08.497063,9,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0
224,divvy_station,2022-02-13 02:45:08.497063,9,3,16,9,0,0,0,0,0,0,0,0,0,0,0,0
2032,divvy_station,2022-04-29 10:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,6,26,12
542,divvy_station,2022-02-26 08:45:08.497063,0,0,0,0,9,1,21,22,0,0,0,0,0,0,0,0
1819,divvy_station,2022-04-20 13:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,23
196,divvy_station,2022-02-11 22:45:08.497063,9,3,2,15,0,0,0,0,0,0,0,0,0,0,0,0
1591,divvy_station,2022-04-11 01:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,1,21,7
1548,divvy_station,2022-04-09 06:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,14
1914,divvy_station,2022-04-24 12:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,14
682,divvy_station,2022-03-04 04:45:08.497063,0,0,0,0,9,3,30,15,0,0,0,0,0,0,0,0
1084,divvy_station,2022-03-20 22:45:08.497063,0,0,0,0,0,0,0,0,9,2,15,18,0,0,0,0
306,divvy_station,2022-02-16 12:45:08.497063,9,4,17,15,0,0,0,0,0,0,0,0,0,0,0,0
1131,divvy_station,2022-03-22 21:45:08.497063,0,0,0,0,0,0,0,0,9,3,2,8,0,0,0,0
1344,divvy_station,2022-03-31 18:45:08.497063,0,0,0,0,0,0,0,0,9,5,11,17,0,0,0,0
1500,divvy_station,2022-04-07 06:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,21
1667,divvy_station,2022-04-14 05:45:08.497063,0,0,0,0,0,0,0,0,0,0,0,0,9,2,15,13
245,divvy_station,2022-02-13 23:45:08.497063,9,3,23,16,0,0,0,0,0,0,0,0,0,0,0,0
1305,divvy_station,2022-03-30 03:45:08.497063,0,0,0,0,0,0,0,0,9,4,24,20,0,0,0,0
888,divvy_station,2022-03-12 18:45:08.497063,0,0,0,0,0,0,0,0,9,0,6,22,0,0,0,0
763,divvy_station,2022-03-07 13:45:08.497063,0,0,0,0,9,5,4,18,0,0,0,0,0,0,0,0
141,divvy_station,2022-02-09 15:45:08.497063,9,2,8,16,0,0,0,0,0,0,0,0,0,0,0,0
288,divvy_station,2022-02-15 18:45:08.497063,9,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0
346,divvy_station,2022-02-18 04:45:08.497063,9,5,11,9,0,0,0,0,0,0,0,0,0,0,0,0
1100,divvy_station,2022-03-21 14:45:08.497063,0,0,0,0,0,0,0,0,9,2,22,17,0,0,0,0
1096,divvy_station,2022-03-21 10:45:08.497063,0,0,0,0,0,0,0,0,9,2,22,13,0,0,0,0
1281,divvy_station,2022-03-29 03:45:08.497063,0,0,0,0,0,0,0,0,9,4,17,18,0,0,0,0
86,divvy_station,2022-02-07 08:45:08.497063,9,1,14,21,0,0,0,0,0,0,0,0,0,0,0,0
1399,divvy_station,2022-04-03 01:45:08.497063,0,0,0,0,0,0,0,0,9,6,5,9,0,0,0,0
978,divvy_station,2022-03-16 12:45:08.497063,0,0,0,0,0,0,0,0,9,1,14,13,0,0,0,0
